system:index,CD_GEOCMU,NM_MUNICIP,sum,.geo
0000a649baa024614aca,3137601,LAGOA SANTA,2.2932794037077206E8,
0000e62ed1f66643ac26,3106200,BELO HORIZONTE,3.314276431042893E8,
00006311a1799806122e,3154606,RIBEIRÃO DAS NEVES,1.5538626645036775E8,
000034a9c8514baa4486,3118601,CONTAGEM,1.9499702995667887E8,
00000645bf7a775ccdd6,3106705,BETIM,3.4380429850441194E8,
0000e471d5f508aede26,3165537,SARZEDO,6.211329590876228E7,
0000e284ccf6342dde1a,3129806,IBIRITÉ,7.256962308823536E7,
0000fff07c6d4dd18aa9,3162922,SÃO JOAQUIM DE BICAS,7.16997248740809E7,
0000f8af8cd692a5d5ef,3140159,MÁRIO CAMPOS,3.515826128835784E7,
00005eeb1ce68c4cdb47,3130101,IGARAPÉ,1.1095467455208333E8,
000072a5c2abe2e8065d,3136652,JUATUBA,9.713482590962009E7,
0000b5be94dc51b4b8b0,3126000,FLORESTAL,1.9419911135453445E8,
0000284f87b44d91ae34,3126406,FORTUNA DE MINAS,1.9868540693394607E8,
0000201b256462c3ec82,3109600,CACHOEIRA DA PRATA,6.138732943743876E7,
00001dd191721ddd697c,3163102,SÃO JOSÉ DA VARGINHA,2.0540817082438722E8,
0000355a42b96aa02b8f,3149606,PEQUI,2.0391983036911765E8,
000062c62b2e351589f7,3139706,MARAVILHAS,2.6152458966194847E8,
0000edd2d812692688d5,3145802,ONÇA DE PITANGUI,2.4697470084828436E8,
0000da650a492eb66236,3147105,PARÁ DE MINAS,5.512269430891552E8,
00006a2e57b7206b8068,3117603,CONCEIÇÃO DO PARÁ,2.5018291971164215E8,
0000ccaaac598bf9ee40,3151404,PITANGUI,5.69662104885662E8,
0000872506ddb10f3af0,3145208,NOVA SERRANA,2.8242329249264705E8,
00006cd7cf37b0b9e28b,3138302,LEANDRO FERREIRA,3.5198222941109073E8,
0000061abbee373164b8,3140506,MARTINHO CAMPOS,1.0584136848581489E9,
00006f469fbd6e830188,3146909,PAPAGAIOS,5.534758216003679E8,
00000c4e42a3260eff5a,3152006,POMPÉU,2.550847315729658E9,
000092686996acdead05,3125705,FELIXLÂNDIA,1.554532367152452E9,
00007fb1defd1a185abb,3143609,MORRO DA GARÇA,4.147548992938725E8,
000007a274cc7e5f723c,3119104,CORINTO,2.525139191376834E9,
000083973d5118958e24,3169356,TRÊS MARIAS,2.6782024216334553E9,
0000ae8598efeb173a63,3153202,PRESIDENTE JUSCELINO,6.959005085621315E8,
0000239f94b5b675df45,3127602,GOUVEIA,8.664560502105395E8,
000029cbf2109eff0ee5,3117504,CONCEIÇÃO DO MATO DENTRO,1.7199155308985918E9,
0000dbc044c6a3f62f6f,3118106,CONGONHAS DO NORTE,4.056196105244486E8,
00007e770ac939b74870,3142502,MONJOLOS,6.507988880722429E8,
00005b5ffdec4371c3eb,3160603,SANTO HIPÓLITO,4.3063364355814916E8,
00003a13ba01d9f07480,3104809,AUGUSTO DE LIMA,1.2547410558717515E9,
00000fadf4df27769f1e,3121605,DIAMANTINA,3.891512185017893E9,
0000c30d839d9ac32172,3109204,BUENÓPOLIS,1.5998012418690565E9,
000055c812052916b0a4,3136405,JOAQUIM FELÍCIO,7.908323482514099E8,
00003d1820a7a281700d,3138104,LASSANCE,3.204026333670039E9,
0000beaa935ef85b1e67,3170800,VÁRZEA DA PALMA,2.220149273101531E9,
00005c63eb47ee47acdb,3151206,PIRAPORA,5.496094902350488E8,
0000bf04eb0eeccf5793,3109402,BURITIZEIRO,7.218331381716728E9,
00001bf358f5588d4a50,3126604,FRANCISCO DUMONT,1.5759824189305158E9,
0000f9a3e05ead055f5a,3135605,JEQUITAÍ,1.2683040658947296E9,
000060bd4e654824fdfd,3137304,LAGOA DOS PATOS,6.003433162684435E8,
000023c7f7eac8bed228,3129608,IBIAÍ,8.747495533477937E8,
0000a8d932250778f5b3,3152131,PONTO CHIQUE,6.026529944727939E8,
0000eaf16abe5be29a5e,3118809,CORAÇÃO DE JESUS,2.2250040450909314E9,
0000a197d9f4c0672a05,3111150,CAMPO AZUL,5.0591938325870097E8,
00008e8d59863a4c19af,3170008,UBAÍ,8.204432487775123E8,
0000090bd5442184873c,3162658,SÃO JOÃO DO PACUÍ,4.159142039160538E8,
0000859b58472d260f84,3162252,SÃO JOÃO DA LAGOA,9.979691296014707E8,
00004c4da2daa28c4f4d,3116506,CLARO DOS POÇÕES,7.203281382376841E8,
000076c5816f23b36c19,3123809,ENGENHEIRO NAVARRO,6.082085574908079E8,
00002a6c8746c7fb2aa1,3107307,BOCAIÚVA,3.227389996274634E9,
00008f9f2a8cc503fc3a,3143302,MONTES CLAROS,3.5687573022972417E9,
00007572ea9210f48ce5,3145455,OLHOS-D'ÁGUA,2.091885260517032E9,
0000ebcff20faad0d6de,3120102,COUTO DE MAGALHÃES DE MINAS,4.85541508117708E8,
0000eae79ed89774e508,3125507,SÃO GONÇALO DO RIO PRETO,3.144054994011645E8,
00006fb1748919ee3b4f,3165909,SENADOR MODESTINO GONÇALVES,9.519874521978552E8,
0000539006f7012acc99,3125408,FELÍCIO DOS SANTOS,3.576455013787377E8,
0000299b8afe1f2785d4,3113503,CARBONITA,1.4560544495791068E9,
0000c42d1c6a35a84cb9,3128253,GUARACIAMA,3.9026129601427704E8,
00004f5beee68e177397,3132008,ITACAMBIRA,1.7884297413056362E9,
000029323128060606e1,3127354,GLAUCILÂNDIA,1.458022409130514E8,
00003a2cbd512b7d53e1,3136801,JURAMENTO,4.315755592845587E8,
00008eb3e7d355512b2c,3108503,BOTUMIRIM,1.5687368878061893E9,
00005f1fc57ea3576bae,3171071,VEREDINHA,6.315907756979163E8,
0000d32b40e844df6edf,3169703,TURMALINA,1.153024751208822E9,
0000967cb47adb5d8d34,3138351,LEME DO PRADO,2.8000906236844385E8,
000054282e12fb08729b,3141801,MINAS NOVAS,1.8123303041204045E9,
0000bfe87687c038786b,3116100,CHAPADA DO NORTE,8.307193795061883E8,
00003d184891609935a3,3136520,JOSÉ GONÇALVES DE MINAS,3.812767398389708E8,
0000a512df42cfb912c2,3112307,CAPELINHA,9.652598697529415E8,
000087b3188292a6704d,3132503,ITAMARANDIBA,2.73534761733891E9,
0000b1e6dd497e90769e,3104452,ARICANDUVA,2.433324530224878E8,
00003b8e0accaad84a41,3164506,SÃO SEBASTIÃO DO MARANHÃO,5.178105362722426E8,
000009e2fcac2d9d94c9,3156007,RIO VERMELHO,9.863471624870708E8,
0000bf712c52ea5750dc,3116803,COLUNA,3.4849033555367637E8,
0000cfbf5d9ed6607750,3126950,FREI LAGONEGRO,1.6746418615876234E8,
0000d9a945c7ce9f7e63,3163508,SÃO JOSÉ DO JACURI,3.4505382250863975E8,
00005ee7c166289b0c3b,3136553,JOSÉ RAYDAN,1.807769909243873E8,
00007b052adfac963b49,3164100,SÃO PEDRO DO SUAÇUÍ,3.0805996195361525E8,
000038ff59b8baa8c4ee,3148608,PEÇANHA,9.965488469603555E8,
000025de1421aabc2d94,3148400,PAULISTAS,2.20565314067647E8,
00008445116313c0b08d,3162807,SÃO JOÃO EVANGELISTA,4.781204173039216E8,
000049794d9f0d604334,3112059,CANTAGALO,1.4186147281115198E8,
0000c5217d4fec24ec2d,3171808,VIRGINÓPOLIS,4.398062155078431E8,
00000bf1b42cbf575872,3122207,DIVINOLÂNDIA DE MINAS,1.330090614650735E8,
0000f423e4b8c377c941,3127503,GONZAGA,2.09329521601777E8,
0000591dc9cecb8642d5,3128006,GUANHÃES,1.075031132494608E9,
00005f234cea5e59f371,3156809,SABINÓPOLIS,9.19781688258702E8,
000079e192758899a26a,3140605,MATERLÂNDIA,2.804782373343138E8,
0000f44c951a5310ba27,3160207,SANTO ANTÔNIO DO ITAMBÉ,3.056555183653188E8,
00003e1fb7b69bede745,3166501,SERRA AZUL DE MINAS,2.186071576219362E8,
00009e21981810d855b2,3167103,SERRO,1.2176616718070474E9,
0000d06687a7440e87cd,3121001,DATAS,3.1010025688014716E8,
0000aded21bc2d3cb2a4,3153301,PRESIDENTE KUBITSCHEK,1.892256232294117E8,
0000adefb1a887d60137,3102407,ALVORADA DE MINAS,3.7401045079975474E8,
00005fe860b10240c2f8,3122603,DOM JOAQUIM,3.9874179804338235E8,
0000876bb370f2c18418,3166105,SENHORA DO PORTO,3.8126173902261025E8,
000004cfaa0f75e3963d,3113800,CARMÉSIA,2.589884024092525E8,
00003663df4fabeb28c7,3123106,DORES DE GUANHÃES,3.821556919363975E8,
0000a872b377acc79806,3108800,BRAÚNAS,3.782533938077203E8,
0000573749de7690c5cf,3136108,JOANÉSIA,2.3327512706311265E8,
00001b6b5c471030fdb1,3100500,AÇUCENA,8.154180004135425E8,
000017720307c9cf7e0f,3141702,MESQUITA,2.7491362877787995E8,
0000438ca034087a8a16,3106309,BELO ORIENTE,3.347926319349875E8,
000062b5b6f8621fa5fb,3158953,SANTANA DO PARAÍSO,2.76074811432108E8,
00002322762b4bbb0fc7,3113404,CARATINGA,1.2586066998624997E9,
00006e90468d2eba9648,3131158,IPABA,1.1326118812224272E8,
0000d8a2eeb67675e2d2,3170578,VARGEM ALEGRE,1.1662583533321081E8,
0000b8783b0d9f83fa97,3129301,IAPU,3.4043177338719386E8,
0000a7dd0cc4a4621f55,3130903,INHAPIM,8.580396657204666E8,
00009198cda0d8e16e3f,3109253,BUGRE,1.6186079364448527E8,
00002a2d4ec9f69fecde,3144359,NAQUE,1.2708488408278187E8,
0000a248f00f8b5bfb47,3149952,PERIQUITO,2.2887328636985296E8,
0000dfed79ba580e83f4,3157500,SANTA EFIGÊNIA DE MINAS,1.3197416762653185E8,
000001e8e3bcecd48a87,3161601,SÃO GERALDO DA PIEDADE,1.523383298538602E8,
00006c3aac155ab2173b,3127701,GOVERNADOR VALADARES,2.342164173871571E9,
000091ce38668e528e79,3162609,SÃO JOÃO DO ORIENTE,1.2013137894295342E8,
0000cd4e2f525c58b19e,3167707,SOBRÁLIA,2.067600576335785E8,
0000fd38be17cae4422d,3168408,TARUMIRIM,7.31629387316176E8,
000056c1772ad23b5073,3123700,ENGENHEIRO CALDAS,1.8699991628988972E8,
00001d01651f743e6ef9,3125804,FERNANDES TOURINHO,1.5189972001905626E8,
00007d39ceec8c5a861d,3101805,ALPERCATA,1.6693267793210772E8,
0000eda9c2d6677764fc,3133204,ITANHOMI,4.888667057381126E8,
00009b2c9e3cf7b148f4,3112653,CAPITÃO ANDRADE,2.7901802798118883E8,
00005db48eb57645e0eb,3164472,SÃO SEBASTIÃO DO ANTA,8.062373411825982E7,
000055e3845c3ec86c23,3160959,SÃO DOMINGOS DAS DORES,6.081080543952206E7,
0000db229cbe3bbd5123,3122504,DOM CAVATI,5.9486871749816194E7,
0000a0cc541125d27f26,3170057,UBAPORANGA,1.8891385586819857E8,
0000023bf4c81c2c7eb6,3130556,IMBÉ DE MINAS,1.967005714440563E8,
0000f3931500855bb475,3131208,IPANEMA,4.565235893529414E8,
00001cd377970c369453,3102209,ALVARENGA,2.7812489868584585E8,
0000ec7b266e1abec056,3151909,POCRANE,6.910352889308214E8,
0000c1f16fb667796952,3168051,TAPARUBA,1.9312773853192404E8,
000041854f894bb85a6e,3144003,MUTUM,1.2507054254867642E9,
000046bfcc88b6296f22,3101102,AIMORÉS,1.348756823842464E9,
000059a0ec787d3a0e01,3159506,SANTA RITA DO ITUETO,4.85033218843566E8,
0000730d29d4cb68d1f1,3118403,CONSELHEIRO PENA,1.4838251761813107E9,
00005b7474f099097899,3134103,ITUETA,4.52584113450735E8,
0000616e091c35512f22,3154309,RESPLENDOR,1.0817953456738968E9,
0000bf6aa9697829a4d9,3169505,TUMIRITINGA,4.9996777649718153E8,
0000b88da11c1f76ee3d,3127305,GALILÉIA,7.202596744539206E8,
0000b161315ef20d36b7,3127370,GOIABEIRA,1.1239209030968137E8,
00009b45f6e46344e83f,3161650,SÃO GERALDO DO BAIXIO,2.809092643086397E8,
00000b5493f57d6075d2,3122108,DIVINO DAS LARANJEIRAS,3.421906197971202E8,
0000aa31a85dd21b29dd,3115706,CENTRAL DE MINAS,2.04322227713603E8,
00008f5dd32a25a97985,3141504,MENDES PIMENTEL,3.054396386534317E8,
0000803225eced8ecbef,3131802,ITABIRINHA,2.0900601450404415E8,
000096fd271e725dbd4c,3161056,SÃO FÉLIX DE MINAS,1.6253475612015918E8,
0000c5e5de2d386f2342,3144904,NOVA MÓDICA,3.75919898731311E8,
00006d4fce6ee52c6145,3135076,JAMPRUCA,5.170617770773897E8,
0000a7212c44344c6fbf,3126901,FREI INOCÊNCIO,4.694329039491421E8,
0000b43e71a1ce8c604d,3171501,MATHIAS LOBATO,1.7230294926868877E8,
0000ef6c597737d92f31,3132701,ITAMBACURI,1.419095342000796E9,
00002d6c25b2703050b6,3140100,MARILAC,1.5876603244375005E8,
00009915ff1e9fa63564,3163003,SÃO JOSÉ DA SAFIRA,2.1387801332113978E8,
0000794133ec46219d8e,3144201,NACIP RAYDAN,2.3348494540361518E8,
0000d7565d8db765a02d,3158201,SANTA MARIA DO SUAÇUÍ,6.239363716925853E8,
0000a18e3e96b3d6052a,3171907,VIRGOLÂNDIA,2.809377209844976E8,
0000face0c59dd6ea69d,3119203,COROACI,5.762544497391539E8,
0000f7e57f090dc07919,3165503,SARDOÁ,1.418255628948529E8,
000098ec68f8195f9529,3100609,ÁGUA BOA,1.3201995013869472E9,
0000ce50010f7f074718,3126752,FRANCISCÓPOLIS,7.169923508647059E8,
00002e439029006bdb21,3139201,MALACACHETA,7.278539177731003E8,
00006236dcc4e13422a8,3165552,SETUBINHA,5.3459872409662986E8,
0000ed640df9a7026e10,3102852,ANGELÂNDIA,1.8521646080324748E8,
000072752610eedff291,3106507,BERILO,5.869946668211398E8,
0000d23977e4a6d89530,3126505,FRANCISCO BADARÓ,4.6144893378014684E8,
0000e4774c1544c3be22,3135456,JENIPAPO DE MINAS,2.844200324507353E8,
000030aa7cfc1da733ef,3145307,NOVO CRUZEIRO,1.7029112252612119E9,
000057d0e308fd7a6e58,3103405,ARAÇUAÍ,2.2361683409802103E9,
0000e62bed44fcdaf3f1,3137007,LADAINHA,8.662003135608457E8,
000088bd54d0c6ad8391,3152402,POTÉ,6.250075380479171E8,
0000c3d17d2ecf44dd3a,3168606,TEÓFILO OTONI,3.242099203600124E9,
0000e1bc4b8cf0bf220c,3132305,ITAIPÉ,4.8076900220520884E8,
000073384c2dd3d731d8,3113008,CARAÍ,1.242046862919608E9,
0000ebf03cb61aa2b485,3115458,CATUJI,4.193910209699143E8,
0000649e9e62211ef038,3146206,OURO VERDE DE MINAS,1.7546462304448536E8,
000035c77be471973333,3126802,FREI GASPAR,6.265793933406858E8,
000056a34ed93a086160,3104700,ATALÉIA,1.8368566078315544E9,
0000c54f76f665f3eaff,3163300,SÃO JOSÉ DO DIVINO,3.2865247989037985E8,
000030a7445ac94d0458,3150000,PESCADOR,3.1746859402212006E8,
00007ad2419165d3bdc1,3110806,CAMPANÁRIO,4.4240375572616434E8,
0000149a22c95f104aa1,3139607,MANTENA,6.851145376124383E8,
00000301ae69bdff64de,3144672,NOVA BELÉM,1.4674989324068633E8,
0000fce4703bfe194571,3200169,ÁGUA DOCE DO NORTE,4.7370827340049E8,
0000d70f70ab2668a767,3202108,ECOPORANGA,2.285270896884006E9,
000027c039f6593dedf7,3200904,BARRA DE SÃO FRANCISCO,9.417703613669115E8,
0000e7d10be35292458c,3205150,VILA PAVÃO,4.330959392955881E8,
0000b241fea14d33a7f3,3203908,NOVA VENÉCIA,1.4420496637284932E9,
0000059ed3edc43779b4,3113701,CARLOS CHAGAS,3.2028213129753675E9,
000025565d95078912ff,3148509,PAVÃO,6.011042665129286E8,
000065dbe135c17185a2,3145356,NOVO ORIENTE DE MINAS,7.551635922768377E8,
0000a3222703adab280c,3144300,NANUQUE,1.5178225873909936E9,
0000cd940e47cf641381,3203601,MUCURICI,5.401855550788605E8,
0000d1306a7244abe96c,3204252,PONTO BELO,3.605597886333334E8,
0000aaf36ca6c5b8960c,3203502,MONTANHA,1.098909103519057E9,
0000aa71d63e8dcc31a0,2918902,LAJEDÃO,6.24568085849755E8,
000037d49dc2e0dd321d,3166709,SERRA DOS AIMORÉS,2.1347715541488966E8,
000086d002ab7c3ff690,2922003,MUCURI,1.786082116327635E9,
0000070826289c80d885,2912806,IBIRAPUÃ,7.711136035058209E8,
0000a49b26df447db1b1,2923001,NOVA VIÇOSA,1.3172571236601117E9,
0000af4e1cedb4745114,3204054,PEDRO CANÁRIO,4.3381992488719344E8,
0000b86d721af6b99d40,3204104,PINHEIROS,9.730775763194845E8,
000094afa8878d0feec3,3204906,SÃO MATEUS,2.338531400352513E9,
00000706a42285c336d2,3201605,CONCEIÇÃO DA BARRA,1.1848777386245096E9,
0000f6a47f675d672fe6,3201001,BOA ESPERANÇA,4.2848102162500036E8,
0000b5e486c26de758ca,3204708,SÃO GABRIEL DA PALHA,4.348817206498775E8,
00002f471f0b453cd552,3205176,VILA VALÉRIO,4.7030533130741423E8,
00008c3f110e7e5f792d,3203056,JAGUARÉ,6.597515008015928E8,
0000e735248afc73eee1,3205010,SOORETAMA,5.866934750901346E8,
0000c3823aa966831205,3203205,LINHARES,3.5035323358733487E9,
0000aff73fa684b80ff5,3204351,RIO BANANAL,6.421606448572305E8,
00002359aebe45842b8c,3202256,GOVERNADOR LINDENBERG,3.598727087982844E8,
0000fd460eaf5022f958,3203353,MARILÂNDIA,3.0897659728780633E8,
00006087331fbe833f83,3201506,COLATINA,1.4166920277889087E9,
00005db355543597058d,3204658,SÃO DOMINGOS DO NORTE,2.985307469787378E8,
000071ae1d54c6aa5c53,3200136,ÁGUIA BRANCA,4.542932106337015E8,
0000a0aac34347f3ad93,3204005,PANCAS,8.29873195701471E8,
0000e19ff620bb06ee34,3200359,ALTO RIO NOVO,2.2758133878235292E8,
000031d5ef79529ddde3,3203304,MANTENÓPOLIS,3.213769423423408E8,
000049a137a6ce36b7da,3162575,SÃO JOÃO DO MANTENINHA,1.3786661003909296E8,
0000a15d57784a01508d,3120839,CUPARAQUE,2.2665525070937505E8,
00004a75c9b768635ba1,3200805,BAIXO GUANDU,9.168263032208953E8,
0000a3460c3d1c34fecb,3204955,SÃO ROQUE DO CANAÃ,3.420443199965683E8,
000033f84910ebda81ed,3202702,ITAGUAÇU,5.350572365606004E8,
0000908c38671dbc861f,3203163,LARANJA DA TERRA,4.5829819785539204E8,
00003448393a7a9345fb,3202900,ITARANA,2.951174596066789E8,
00005561279e9b6631aa,3204559,SANTA MARIA DE JETIBÁ,7.351130536009808E8,
00005ee78a2f8abcd941,3204609,SANTA TERESA,6.831337884539835E8,
0000f8e24ca889188301,3204500,SANTA LEOPOLDINA,7.179858175916055E8,
00001143df4fecb1746e,3202207,FUNDÃO,2.8868386380496323E8,
0000a34f224932a67973,3205002,SERRA,5.475614209091917E8,
00008d96aa6aa07e608c,3202504,IBIRAÇU,2.0126780430765924E8,
000095d6c26804b80f73,3200607,ARACRUZ,1.423785008149569E9,
00000ef34ffa7815504b,3203130,JOÃO NEIVA,2.846526233454657E8,
0000d41e93f17059d0f4,3205200,VILA VELHA,2.0989329981243873E8,
0000c10d4cc8fb309bfd,3205309,VITÓRIA,9.657583496887255E7,
00007734f70272ecb910,3201308,CARIACICA,2.7964679961593133E8,
00004161ebc6dbb6506b,3205101,VIANA,3.1222782227022064E8,
0000e25c7b6588d2358b,3201902,DOMINGOS MARTINS,1.2291410189107227E9,
0000873a360fc70eeac8,3202405,GUARAPARI,5.917214537100494E8,
0000bb0bcfc3a19c41f6,3203346,MARECHAL FLORIANO,2.8535571299846816E8,
00000a4e26f7220341b3,3200409,ANCHIETA,4.118336815981616E8,
0000fc6d9286009b61cf,3202603,ICONHA,2.034508452351103E8,
0000706f3f45a69fb5c1,3200300,ALFREDO CHAVES,6.157731474512872E8,
0000fc0af5a43588cca8,3205036,VARGEM ALTA,4.1780334155906844E8,
0000883a0ba4807f1f05,3204401,RIO NOVO DO SUL,2.044643828048408E8,
0000da38c92f43cf0240,3204203,PIÚMA,7.481665906770837E7,
00008ba3f634c8bd2f26,3202801,ITAPEMIRIM,5.618762340071692E8,
0000d73004eba4224808,3203320,MARATAÍZES,1.3018170538308826E8,
0000fd06209ab8c544e6,3204302,PRESIDENTE KENNEDY,5.83736327632659E8,
00001a89f89b90f4c140,3201209,CACHOEIRO DE ITAPEMIRIM,8.73938097480024E8,
00001e23b7cec8aeec60,3200706,ATÍLIO VIVACQUA,2.23447826145772E8,
0000c30e76db4d14f95d,3203403,MIMOSO DO SUL,8.693553848151348E8,
00003889520d990a7159,3203809,MUQUI,3.275169907092524E8,
000064613dfe3dcefcdb,3201407,CASTELO,6.639874621317403E8,
0000468f3ea44d9782e0,3201704,CONCEIÇÃO DO CASTELO,3.692231227398896E8,
0000a0a4357dd87c87e9,3205069,VENDA NOVA DO IMIGRANTE,1.858853390626839E8,
0000c61951c93c8ee386,3201159,BREJETUBA,3.543055880971815E8,
0000ad67dfd5446c6113,3200102,AFONSO CLÁUDIO,9.41152401323222E8,
00005119925b0d9b57f5,3117405,CONCEIÇÃO DE IPANEMA,2.5384553941176462E8,
0000e035e6a8403e0d00,3116001,CHALÉ,2.1263941469522056E8,
0000d670748fba42d848,3137700,LAJINHA,4.318751035416055E8,
00006dab3f47c1664dfb,3203700,MUNIZ FREIRE,6.787868808089465E8,
000077a120b892cafeb1,3202454,IBATIBA,2.4038636931507364E8,
0000d9e8eff2f3b31fa2,3203007,IÚNA,4.60453126736091E8,
0000400f698f17916068,3202652,IRUPI,1.847283824600491E8,
0000c3ddaf5bc3508944,3163607,SÃO JOSÉ DO MANTIMENTO,5.469976902444852E7,
0000fe0faab66a80fa15,3123528,DURANDÉ,2.174913399128674E8,
000053abaf8035686b5f,3140530,MARTINS SOARES,1.1327639994430149E8,
0000056d675c1a6b84bb,3139508,MANHUMIRIM,1.82835164061152E8,
00004efb4db0fa3ed570,3154150,REDUTO,1.517557445502451E8,
0000999ffb759f467954,3158904,SANTANA DO MANHUAÇU,3.4726470471838224E8,
000033798901c7d677e3,3167608,SIMONÉSIA,4.8648889897365206E8,
00007796a451439ef839,3150158,PIEDADE DE CARATINGA,1.0932146865404408E8,
0000d139f814721dca7c,3157252,SANTA BÁRBARA DO LESTE,1.0740570523988965E8,
00006112b2bfb402216f,3159357,SANTA RITA DE MINAS,6.816737653639708E7,
0000db26525ff2423e21,3107802,BOM JESUS DO GALHO,5.921865016259806E8,
0000aefe0df1ffc11928,3123858,ENTRE FOLHAS,8.517705788290444E7,
000087a773fc7f460c0c,3150539,PINGO D'ÁGUA,6.6530207578124985E7,
000022ea7117c3d6cbb3,3171154,VERMELHO NOVO,1.152634960254902E8,
0000563228336bc9bb1d,3112901,CAPUTIRA,1.876333067034926E8,
0000eac4de0daf2aea12,3139409,MANHUAÇU,6.282863147116425E8,
0000ed63ca644a544aea,3138674,LUISBURGO,1.4544632673370093E8,
000096f3b493c3c88494,3153509,ALTO JEQUITIBÁ,1.5225392831170344E8,
00001374d64324ca559b,3102050,ALTO CAPARAÓ,1.0370891318498772E8,
0000f3b8d6120010d5f1,3112109,CAPARAÓ,1.3061081400386027E8,
0000744f156952df31f8,3124203,ESPERA FELIZ,3.176624361356006E8,
000080b997209d06b72b,3122009,DIVINO,3.3765719332261056E8,
0000dd4ebfd68cd9c4bf,3162559,SÃO JOÃO DO MANHUAÇU,1.43060126064277E8,
0000fc1731588a235e52,3145877,ORIZÂNIA,1.2179081984350492E8,
000089698f3fffc76c5a,3157906,SANTA MARGARIDA,2.5570277372499996E8,
0000e12e63af9789df06,3140902,MATIPÓ,2.6699964008308816E8,
00001292c916cd096169,3148756,PEDRA BONITA,1.738931793813113E8,
0000263820f98c142b7c,3166303,SERICITA,1.659972398506128E8,
000045454133c4370b2a,3125952,FERVEDOURO,3.5758427956678903E8,
0000619c92bfc7b8ec8e,3142106,MIRADOURO,3.0165963939227945E8,
000090e4d9b77b8875c5,3161403,SÃO FRANCISCO DO GLÓRIA,1.6461562235245094E8,
0000c520b8ef072e32c2,3113305,CARANGOLA,3.532774869281862E8,
0000d85dfc5668fa3d5b,3149002,PEDRA DOURADA,6.995944677230392E7,
000058e74b4c90f6a9a5,3125309,FARIA LEMOS,1.652432565262255E8,
0000986e31acbec6e801,3169208,TOMBOS,2.8511029903621316E8,
00001d7d6185300aa439,3110103,CAIANA,1.0641618238866419E8,
00007937f84df2e5b7c2,3304102,PORCIÚNCULA,2.917591334109679E8,
00002984a905d3c89eec,3306156,VARRE-SAI,2.0197355268174016E8,
00005e6d7cd69636a828,3202009,DORES DO RIO PRETO,1.592669678149509E8,
0000812a49576202e847,3202306,GUAÇUÍ,4.6825411539062524E8,
0000d9495809c716d3f6,3300605,BOM JESUS DO ITABAPOANA,5.971714973819851E8,
0000cefb181cbd2093b2,3204807,SÃO JOSÉ DO CALÇADO,2.733755512039217E8,
000069487ad276663ad0,3200201,ALEGRE,7.718905947406856E8,
0000edf29c2d5db3a814,3201803,DIVINO DE SÃO LOURENÇO,1.7383484143259814E8,
00005de1a5e76491d4e8,3202553,IBITIRAMA,3.3081310597573525E8,
0000e6a931253c9f7ae4,3203106,JERÔNIMO MONTEIRO,1.618996914642769E8,
00004ba556aadd39669d,3200508,APIACÁ,1.9396042072132337E8,
0000185b4e5cb74c706f,3304755,SÃO FRANCISCO DE ITABAPOANA,1.1223271740708337E9,
000098b35bf6b49ba067,3301009,CAMPOS DOS GOYTACAZES,4.0266177632249403E9,
00007d70c645e58da357,3201100,BOM JESUS DO NORTE,8.909087085863972E7,
000099a5c898bf43329d,3302205,ITAPERUNA,1.1051885616499994E9,
00001c3af2c83d6f001e,3301157,CARDOSO MOREIRA,5.245574956218749E8,
0000de382c2497323853,3304805,SÃO FIDÉLIS,1.0315319316056997E9,
0000e4d99d6312015e7f,3302056,ITALVA,2.9378436416194856E8,
0000883dec81afdbf8c5,3300902,CAMBUCI,5.616411138240807E8,
00005449d74b30a0b0d2,3305133,SÃO JOSÉ DE UBÁ,2.502397496017156E8,
00009cfaccd0116b405c,3303104,NATIVIDADE,3.865447415920957E8,
00000ac7616dd9c32d24,3103108,ANTÔNIO PRADO DE MINAS,8.377020969399509E7,
0000cbcd2948398444c4,3124906,EUGENÓPOLIS,3.093788551341295E8,
00003d2117e30b1a7898,3148202,PATROCÍNIO DO MURIAÉ,1.0820746378308824E8,
0000fa3b31b4b238cfd9,3171402,VIEIRAS,1.12695978289522E8,
0000da7d425e8c16e644,3105509,BARÃO DE MONTE ALTO,1.9828980220716915E8,
0000d0ecd2f9962e1c9f,3138005,LARANJAL,2.0490479476225477E8,
0000eeef904da4d5b09e,3146701,PALMA,3.164154596791665E8,
00009b60151e8ad5f49f,3302304,LAJE DO MURIAÉ,2.499470468821079E8,
0000f0ed0f854647f186,3303005,MIRACEMA,3.044778267954656E8,
000053f0db08cbd76827,3304706,SANTO ANTÔNIO DE PÁDUA,6.032882757031257E8,
00004f2ad911646d2b4a,3300159,APERIBÉ,9.460309545410539E7,
00002413db328e31a7f3,3302106,ITAOCARA,4.312606613710174E8,
00008a48afc72595d18a,3305307,SÃO SEBASTIÃO DO ALTO,3.978379564614585E8,
0000b6eb1a5c91bfba40,3304607,SANTA MARIA MADALENA,8.146185198974274E8,
00009c1fc4e36333d829,3151107,PIRAPETINGA,1.9068800081464472E8,
00009c9bd339ca0ddbba,3304151,QUISSAMÃ,7.128366143765931E8,
00005a6c405a2ab1599c,3305000,SÃO JOÃO DA BARRA,4.549725954870101E8,
000065cb7ea9224e1f31,2906907,CARAVELAS,2.3964824687601724E9,
00003eaeca080bfe9b61,2605459,FERNANDO DE NORONHA,1.696958023529412E7,
0000d30f40611fd95e0a,2704500,MARAGOGI,3.3438334190955865E8,
